Pnr,PnrTyp,Tilltalskod,Fnamn,Mnamn,Enamn,Lan,Kommun,Fors,FbUtdelAdr2,FbPostnr,FbPostort,AvrOrsak,AviNamn,FbAviUtdelAdr,FbAviPostnr,FbAviPostort,Kon,SekrMark
199107292394,P,10,Sölve, ,Simpor,1,83,99,Rissneleden 41,17444,Sundbyberg,  ,"Simpor, Sölve",Rissneleden 41/Falsk Acacia,17444,Sundbyberg   ,M,N
199107302383,P,10,Hannele, ,Rostellatus,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Rostellatus, Hannele",Mjölnarstigen 11,15021,Mölnbo       ,K,N
199107302391,P,10,Kuno, ,Hönsgås,1,80,99,Hövdingagatan 13,12652,Hägersten,  ,"Hönsgås, Kuno",Hövdingagatan 13,12652,Hägersten    ,M,N
199107312382,P,10,Lizette, ,Maxillaris,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Maxillaris, Lizette",Bivägen 12A,12558,Älvsjö       ,K,N
199107312390,P,10,Kuno, ,Ibisar,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Ibisar, Kuno",Villagatan 2C,93162,Skellefteå   ,M,N
199108012387,P,10,Ana, ,Theristicus,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Theristicus, Ana",Högmovägen 20,15186,Södertälje   ,K,N
199108012395,P,10,Åke, ,Barbatula,1,86,99,Herrgårdsstigen 4,18162,Lidingö,  ,"Barbatula, Åke",Herrgårdsstigen 4,18162,Lidingö      ,M,N
199108022386,P,10,Lena, ,Tamiasciurus,1,82,99,Bergdalsvägen 29,13241,Saltsjö-boo,  ,"Tamiasciurus, Lena",Bergdalsvägen 29,13241,Saltsjö-boo  ,K,N
199108022394,P,10,Conny, ,Typhle,1,80,99,Svartågatan 36,12845,Bagarmossen,  ,"Typhle, Conny",Svartågatan 36,12845,Bagarmossen  ,M,N
199108032385,P,10,Lena, ,Syrmaticus,1,82,99,Sturevägen,13338,Saltsjöbaden,  ,"Syrmaticus, Lena",Sturevägen,13338,Saltsjöbaden ,K,N
199108032393,P,10,Kay Albin, ,Skarpsill Sprattus,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Skarpsill Sprattus, Kay Albin",Villagatan 2C,93162,Skellefteå   ,M,N
199108042384,P,10,Jaana, ,Argentinidae,1,80,99,Skarpnäcks Allé 62,12833,Skarpnäck,  ,"Argentinidae, Jaana",Skarpnäcks Allé 62,12833,Skarpnäck    ,K,N
199108042392,P,10,Per Gustav, ,Spilocuscus,1,92,99,SANDSTUGAN 2,14992,Nynäshamn,  ,"Spilocuscus, Per Gustav",SANDSTUGAN 2,14992,Nynäshamn    ,M,N
199108052391,P,10,Olof, ,Jättekänguruer,1,81,99,Nydalavägen 73,15251,Södertälje,  ,"Jättekänguruer, Olof",Nydalavägen 73/Popplar,15251,Södertälje   ,M,N
199108062382,P,10,Gisela, ,Knaggrocka Raja,1,80,99,Skarpnäcks Allé 62,12833,Skarpnäck,  ,"Knaggrocka Raja, Gisela",Skarpnäcks Allé 62,12833,Skarpnäck    ,K,N
199108062390,P,10,Even, ,Broskfiskar,1,80,99,Sollidenbacken,11521,Stockholm,  ,"Broskfiskar, Even",Sollidenbacken,11521,Stockholm    ,M,N
199108072399,P,10,Rufus, ,Hajar,1,82,99,Sturevägen,13338,Saltsjöbaden,  ,"Hajar, Rufus",Sturevägen,13338,Saltsjöbaden ,M,N
199108082398,P,10,Pauli, ,Priodontes,1,80,99,Ölmevägen 15,12332,Farsta,  ,"Priodontes, Pauli",Ölmevägen 15,12332,Farsta       ,M,N
199108092397,P,10,Kevin Douglas, ,Tångsnälla Syngnathus,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Tångsnälla Syngnathus, Kevin Douglas",Månskensvägen 38,14646,Tullinge     ,M,N
199108102386,P,10,Masoud, ,Anguilla,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Anguilla, Masoud",Bivägen 12A,12558,Älvsjö       ,K,N
199108102394,P,10,Stefan, ,Mört Rutilus,1,62,99,Bergstigen 12,18278,Stocksund,  ,"Mört Rutilus, Stefan",Bergstigen 12,18278,Stocksund    ,M,N
199108112385,P,10,Fredrica, ,Cyclostomata  ,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Cyclostomata  , Fredrica",Soltorpsvägen 8,14732,Tumba        ,K,N
199108112393,P,10,Leo, ,Actophilornis,1,80,99,Rindögatan 21,11558,Stockholm,  ,"Actophilornis, Leo",Rindögatan 21/Ask,11558,Stockholm    ,M,N
199108122384,P,10,My, ,Pirålar,1,86,99,Olvontunet 7,18148,Lidingö,  ,"Pirålar, My",Olvontunet 7,18148,Lidingö      ,K,N
199108122392,P,10,Valde, ,Phalanger,1,80,99,Rindögatan 21,11558,Stockholm,  ,"Phalanger, Valde",Rindögatan 21,11558,Stockholm    ,M,N
199108132383,P,10,Gabrielle, ,Hajar,1,27,99,Vreta backe 24,14744,Tumba,  ,"Hajar, Gabrielle",Vreta backe 24,14744,Tumba        ,K,N
199108132391,P,10,Mats, ,Lucius,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Lucius, Mats",Mjölnarstigen 11,15021,Mölnbo       ,M,N
199108142382,P,10,Silvia, ,Gös Sander,1,36,99,Allévägen 9A,13756,Tungelsta,  ,"Gös Sander, Silvia",Allévägen 9A,13756,Tungelsta    ,K,N
199108142390,P,10,Ingvar, ,Planigale,1,62,99,Bergstigen 12,18278,Stocksund,  ,"Planigale, Ingvar",Bergstigen 12/Quercus,18278,Stocksund    ,M,N
199108152381,P,10,Rose, ,Sundasciurustenuis,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Sundasciurustenuis, Rose",Villagatan 2C,93162,Skellefteå   ,K,N
199108152399,P,10,Åke, ,Batoidea  ,1,62,99,Berguddsvägen 4,18253,Danderyd,  ,"Batoidea  , Åke",Berguddsvägen 4,18253,Danderyd     ,M,N
199108162380,P,10,Alma, ,Ochrotomys,1,80,99,Dalagatan 35B,11323,Stockholm,  ,"Ochrotomys, Alma",Dalagatan 35B,11323,Stockholm    ,K,N
199108162398,P,10,Knut, ,Elandantiloper,1,27,99,Forvägen 17,14551,Norsborg,  ,"Elandantiloper, Knut",Forvägen 17/Betula,14551,Norsborg     ,M,N
199108172389,P,10,Liz, ,Mal Siluris,1,80,99,Liljeholmsvägen 30,11761,Stockholm,  ,"Mal Siluris, Liz",Liljeholmsvägen 30,11761,Stockholm    ,K,N
199108172397,P,10,Bengt, ,Galeus,1,91,99,Valstavägen 42,19550,Märsta,  ,"Galeus, Bengt",Valstavägen 42,19550,Märsta       ,M,N
199108182388,P,10,Madicken, ,Rajiformes,1,82,99,Sturevägen,13338,Saltsjöbaden,  ,"Rajiformes, Madicken",Sturevägen,13338,Saltsjöbaden ,K,N
199108182396,P,10,Lenny, ,Geronticus,1,80,99,Dalagatan 35B,11323,Stockholm,  ,"Geronticus, Lenny",Dalagatan 35B/Sälg,11323,Stockholm    ,M,N
199108192387,P,10,Rita, ,Spilocuscus,1,80,99,Kristallvägen 49F ,12678,Hägersten,  ,"Spilocuscus, Rita",Kristallvägen 49F/Fagus,12678,Hägersten    ,K,N
199108192395,P,10,Hjalmar, ,Dvärgmyskdjur-mushjortar,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Dvärgmyskdjur-mushjortar, Hjalmar",Södra Jordbrovägen 33,13654,Haninge      ,M,N
199108202384,P,10,Marion, ,Callosciurus,1,83,99,Lekplatsvägen 1,17271,Sundbyberg,  ,"Callosciurus, Marion",Lekplatsvägen 1,17271,Sundbyberg   ,K,N
199108202392,P,10,Roger, ,Gadiformes,1,92,99,SANDSTUGAN 2,14992,Nynäshamn,  ,"Gadiformes, Roger",SANDSTUGAN 2,14992,Nynäshamn    ,M,N
199108212383,P,10,Agda, ,Dik-dikar,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Dik-dikar, Agda",Landgången 5,14935,Nynäshamn    ,K,N
199108212391,P,10,Konrad, ,Frösnäppor,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Frösnäppor, Konrad",Soltorpsvägen 8/Salix,14732,Tumba        ,M,N
199108222382,P,10,Rim, ,Plegadis,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Plegadis, Rim",Kinnaredsgränd 9/Carpinus,12572,Älvsjö       ,K,N
199108222390,P,10,Jordan, ,Lumbriciformis,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Lumbriciformis, Jordan",Bivägen 12A,12558,Älvsjö       ,M,N
199108232381,P,10,Lotta, ,Morhua,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Morhua, Lotta",Edövägen 16B/Al,13230,Saltsjö-boo  ,K,N
199108232399,P,10,Åke, ,Berggylta,1,62,99,Vendevägen 5F,18269,Djursholm,  ,"Berggylta, Åke",Vendevägen 5F,18269,Djursholm    ,M,N
199108242380,P,10,Larissa, ,Atherurus,1,81,99,Mörtstigen 30,15139,Södertälje,  ,"Atherurus, Larissa",Mörtstigen 30,15139,Södertälje   ,K,N
199108242398,P,10,Troy, ,Potamochoerus,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Potamochoerus, Troy",BRUKSBACKEN 13,17892,Adelsö       ,M,N
199108252389,P,10,Mary, ,Syrmaticus,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Syrmaticus, Mary",Klarbärsgatan 49,75452,Uppsala      ,K,N
199108252397,P,10,Daniel, ,Busksvin,1,83,99,Lekplatsvägen 1,17271,Sundbyberg,  ,"Busksvin, Daniel",Lekplatsvägen 1,17271,Sundbyberg   ,M,N
199108262388,P,10,Frida, ,Fiskar,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Fiskar, Frida",Thunbergsvägen 14,75238,Uppsala      ,K,N
199108262396,P,10,Lee, ,Callosciurus,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Callosciurus, Lee",Liedbergsgatan 3B,35230,Växjö        ,M,N
199108272387,P,10,Marit, ,Petrodromus,1,23,99,Ripvägen 12,17564,Järfälla,  ,"Petrodromus, Marit",Ripvägen 12,17564,Järfälla     ,K,N
199108272395,P,10,Lennart, ,Sundasciurus hippurus,1,86,99,Herrgårdsstigen 4,18162,Lidingö,  ,"Sundasciurus hippurus, Lennart",Herrgårdsstigen 4,18162,Lidingö      ,M,N
199108282386,P,10,Gina, ,Karpartade,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Karpartade, Gina",Bivägen 12A,12558,Älvsjö       ,K,N
199108282394,P,10,Adam, ,Noter  ,1,80,99,Skarpnäcks Allé 62,12833,Skarpnäck,  ,"Noter  , Adam",Skarpnäcks Allé 62/Metan,12833,Skarpnäck    ,M,N
199108292385,P,10,Mia, ,Groplöja Leucaspius,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Groplöja Leucaspius, Mia",Kinnaredsgränd 9,12572,Älvsjö       ,K,N
199108292393,P,10,Jorge, ,Långa Molva,1,80,99,Kristallvägen 49F ,12678,Hägersten,  ,"Långa Molva, Jorge",Kristallvägen 49F,12678,Hägersten    ,M,N
199108302382,P,10,Ylva, ,Alburnus,1,86,99,Korsfararvägen 46,18140,Lidingö,  ,"Alburnus, Ylva",Korsfararvägen 46,18140,Lidingö      ,K,N
199108302390,P,10,Eric, ,Rheinardia,1,80,99,Bivägen 12A ,12558,Älvsjö,  ,"Rheinardia, Eric",Bivägen 12A,12558,Älvsjö       ,M,N
199108312381,P,12,Anna-Maria, ,Lamnidae,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Lamnidae, Anna-Maria",Högmovägen 20,15186,Södertälje   ,K,N
199108312399,P,10,Martin, ,Hundhajar,1,26,99,Terapivägen 16D,14156,Huddinge,  ,"Hundhajar, Martin",Terapivägen 16D,14156,Huddinge     ,M,N
199109012386,P,10,Ullis, ,Madoqua,1,81,99,Mörtstigen 30,15139,Södertälje,  ,"Madoqua, Ullis",Mörtstigen 30,15139,Södertälje   ,K,N
199109012394,P,10,Dante, ,Dvärgmöss,1,62,99,Vendevägen 5F,18269,Djursholm,  ,"Dvärgmöss, Dante",Vendevägen 5F/Bergek,18269,Djursholm    ,M,N
199109022393,P,10,Lennart, ,Plegadis,23,80,99,Ringvägen 21A,83137,Östersund,  ,"Plegadis, Lennart",Ringvägen 21A,83137,Östersund    ,M,N
199109032384,P,10,Ann, ,Bäcknejonöga,1,82,99,Bergstigen 117,13833,Älta,  ,"Bäcknejonöga, Ann",Bergstigen 117,13833,Älta         ,K,N
199109032392,P,10,Bosse, ,Osmeridae,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Osmeridae, Bosse",Kinnaredsgränd 9,12572,Älvsjö       ,M,N
199109042383,P,10,Greta Maria, ,Laxfiskar,1,27,99,Vreta backe 24,14744,Tumba,  ,"Laxfiskar, Greta Maria",Vreta backe 24,14744,Tumba        ,K,N
199109042391,P,10,Tomas, ,Fickspringmöss,1,91,99,Valstavägen 42,19550,Märsta,  ,"Fickspringmöss, Tomas",Valstavägen 42/Björk,19550,Märsta       ,M,N
199109052382,P,10,Whilma, ,Priodontes,1,26,99,Terapivägen 16D,14156,Huddinge,  ,"Priodontes, Whilma",Terapivägen 16D,14156,Huddinge     ,K,N
199109052390,P,10,David, ,Ekorrar,7,80,99,Liedbergsgatan 3B,35230,Växjö,  ,"Ekorrar, David",Liedbergsgatan 3B,35230,Växjö        ,M,N
199109062381,P,10,Gunvor, ,Myxini  ,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Myxini  , Gunvor",Laxgatan 8,13343,Saltsjöbaden ,K,N
199109062399,P,10,Gunnar, ,Lophiidae,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Lophiidae, Gunnar",Dalgatan 42,64632,Gnesta       ,M,N
199109072380,P,10,Sonja, ,Marulkfiskar,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Marulkfiskar, Sonja",Thunbergsvägen 14,75238,Uppsala      ,K,N
199109072398,P,10,Tarek, ,Squalidae,14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Squalidae, Tarek",Ljunggatan 13,41321,Göteborg     ,M,N
199109082389,P,10,Eeve, ,Galeus,1,86,99,Korsfararvägen 46,18140,Lidingö,  ,"Galeus, Eeve",Korsfararvägen 46,18140,Lidingö      ,K,N
199109082397,P,10,Evert, ,Brugd Cetorhinus,1,80,99,Rindögatan 21,11558,Stockholm,  ,"Brugd Cetorhinus, Evert",Rindögatan 21,11558,Stockholm    ,M,N
199109092388,P,10,Leif, ,Sciurus,1,86,99,Olvontunet 7,18148,Lidingö,  ,"Sciurus, Leif",Olvontunet 7,18148,Lidingö      ,K,N
199109092396,P,10,Marko, ,Grönlingsfiskar Balitoridae,1,80,99,Tideliusgatan 27,11869,Stockholm,  ,"Grönlingsfiskar Balitoridae, Marko",Tideliusgatan 27,11869,Stockholm    ,M,N
199109102385,P,10,Nelli, ,Siklöja Coregonus,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Siklöja Coregonus, Nelli",Månskensvägen 38,14646,Tullinge     ,K,N
199109102393,P,10,Nilas, ,Ålfiskar,1,80,99,Ölmevägen 15,12332,Farsta,  ,"Ålfiskar, Nilas",Ölmevägen 15,12332,Farsta       ,M,N
199109112384,P,10,Jill, ,Hajar,24,82,99,Villagatan 2C,93162,Skellefteå,  ,"Hajar, Jill",Villagatan 2C,93162,Skellefteå   ,K,N
199109112392,P,10,Åke, ,Berggylta Labrus,1,62,99,Bergstigen 12,18278,Stocksund,  ,"Berggylta Labrus, Åke",Bergstigen 12,18278,Stocksund    ,M,N
199109122383,P,10,Markus, ,Lophophorus,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Lophophorus, Markus",Kinnaredsgränd 9,12572,Älvsjö       ,K,N
199109122391,P,10,Åke, ,Bergtunga Microstomus,1,91,99,Olofsgatan 13,19330,Sigtuna,  ,"Bergtunga Microstomus, Åke",Olofsgatan 13,19330,Sigtuna      ,M,N
199109132382,P,10,Josefina, ,Majfisk Alosa,1,92,99,Landgången 5,14935,Nynäshamn,  ,"Majfisk Alosa, Josefina",Landgången 5,14935,Nynäshamn    ,K,N
199109132390,P,10,Mika, ,Plattfiskar,1,81,99,Nydalavägen 73,15251,Södertälje,  ,"Plattfiskar, Mika",Nydalavägen 73,15251,Södertälje   ,M,N
199109142381,P,10,Greta, ,Lamniformes,1,27,99,Forvägen 17,14551,Norsborg,  ,"Lamniformes, Greta",Forvägen 17,14551,Norsborg     ,K,N
199109142399,P,10,Oskar, ,Chaetomys,1,80,99,Liljeholmsvägen 30,11761,Stockholm,  ,"Chaetomys, Oskar",LiljeholmsV 30/Populus spp,11761,Stockholm    ,M,N
199109152380,P,10,Irene, ,Dipodomys,1,80,99,Skarpnäcks Allé 62,12833,Skarpnäck,  ,"Dipodomys, Irene",Skarpnäcks Allé 62,12833,Skarpnäck    ,K,N
199109152398,P,10,Eskil, ,Blågylta Labrus,1,62,99,Vendevägen 5F,18269,Djursholm,  ,"Blågylta Labrus, Eskil",Vendevägen 5F,18269,Djursholm    ,M,N
199109162389,P,10,Vanessa, ,Rupicapra,1,80,99,Hövdingagatan 13,12652,Hägersten,  ,"Rupicapra, Vanessa",Hövdingagatan 13,12652,Hägersten    ,K,N
199109162397,P,10,David Adrian, ,Grysbokar,1,80,99,Vårbergsplan 10,12743,Skärholmen,  ,"Grysbokar, David Adrian",Vårbergsplan 10/Salix,12743,Skärholmen   ,M,N
199109172388,P,10,Marta, ,Geronticus,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Geronticus, Marta",Klarbärsgatan 49,75452,Uppsala      ,K,N
199109172396,P,10,Lowe, ,Aspius,1,26,99,Visättravägen 49,14150,Huddinge,  ,"Aspius, Lowe",Visättravägen 49/Fågelbär,14150,Huddinge     ,M,N
199109182387,P,10,Sara, ,Eperlanus,1,92,99,Odins väg 1C,14933,Nynäshamn,  ,"Eperlanus, Sara",Odins väg 1C/Sykomorlönn,14933,Nynäshamn    ,K,N
199109182395,P,10,Yrjö, ,Acus,1,80,99,Skarpnäcks Allé 62,12833,Skarpnäck,  ,"Acus, Yrjö",Skarpnäcks Allé 62,12833,Skarpnäck    ,M,N
199109192386,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
199109192394,P,10,Sture, ,Rhombus,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Rhombus, Sture",BRUKSBACKEN 13,17892,Adelsö       ,M,N
199109202383,P,10,Verona, ,Notomys,1,20,99,Barrstigen 7,13936,Värmdö,  ,"Notomys, Verona",Barrstigen 7,13936,Värmdö       ,K,N
199109202391,P,10,Jonah Diego, ,Kantnål Syngnathus,1,27,99,Hampvägen 4,14567,Norsborg,  ,"Kantnål Syngnathus, Jonah Diego",Hampvägen 4/Naverlönn,14567,Norsborg     ,M,N
199109212382,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
199109212390,P,10,Malik, ,Cyclostomata  ,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Cyclostomata  , Malik",Laxgatan 8,13343,Saltsjöbaden ,M,N
199109222381,P,10,Johanna, ,Hornsimpa Triglopsis,1,27,99,Månskensvägen 38,14646,Tullinge,  ,"Hornsimpa Triglopsis, Johanna",Månskensvägen 38,14646,Tullinge     ,K,N
199109222399,P,10,Jack David, ,Phalanger,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Phalanger, Jack David",Södra Jordbrovägen 33,13654,Haninge      ,M,N
199109232380,P,10,Havanna, ,Rutilus,1,40,99,Eldarevägen 13,15531,Nykvarn,  ,"Rutilus, Havanna",Eldarevägen 13/Tilia,15531,Nykvarn      ,K,N
199109232398,P,10,Melker Paul, ,Osmeriformes,14,80,99,Arvesgärde 10,41744,Göteborg,  ,"Osmeriformes, Melker Paul",Arvesgärde 10,41744,Göteborg     ,M,N
199109242389,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
199109242397,P,10,Fabian, ,Carassius,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,  ,"Carassius, Fabian",Kinnaredsgränd 9,12572,Älvsjö       ,M,N
199109252388,P,10,Jenny, ,Fiskar,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Fiskar, Jenny",BRUKSBACKEN 13/Rönn,17892,Adelsö       ,K,N
199109252396,P,10,Pär, ,Bäcknejonöga,1,82,99,Edövägen 16B,13230,Saltsjö-boo,  ,"Bäcknejonöga, Pär",Edövägen 16B,13230,Saltsjö-boo  ,M,N
199109262387,P,10,Maryam, ,Anarhichadidae,1,80,99,Sjösabrinken 10,12455,Bandhagen,  ,"Anarhichadidae, Maryam",Sjösabrinken 10,12455,Bandhagen    ,K,N
199109262395,P,10,John, ,Hajar,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Hajar, John",Thunbergsvägen 14,75238,Uppsala      ,M,N
199109272386,P,10,Lioux, ,Havsnejonöga Petromyzon,4,86,99,Bruksvägen 6A,64751,Åkers Styckebruk,  ,"Havsnejonöga Petromyzon, Lioux",Bruksvägen 6A,64751,Åkers Styckeb,K,N
199109272394,P,10,Leo, ,Menetes ,1,80,99,Liljeholmsvägen 30,11761,Stockholm,  ,"Menetes , Leo",Liljeholmsvägen 30/Avenbok,11761,Stockholm    ,M,N
199109282385,P,10,Ingrid, ,Arvicanthis,1,81,99,Nydalavägen 73,15251,Södertälje,  ,"Arvicanthis, Ingrid",Nydalavägen 73/Salix,15251,Södertälje   ,K,N
199109282393,P,10,Zaxiou, ,Anarhichadidae,12,64,99,Västra Hornsgatan 3,27432,Skurup,  ,"Anarhichadidae, Zaxiou",Västra Hornsgatan 3,27432,Skurup       ,M,N
199109292384,P,10,Cecilia, ,Lemniscomys,1,62,99,Berguddsvägen 4,18253,Danderyd,  ,"Lemniscomys, Cecilia",Berguddsvägen 4/Populus,18253,Danderyd     ,K,N
199109292392,P,10,Bastian, ,Fiskar,1,81,99,Nydalavägen 73,15251,Södertälje,  ,"Fiskar, Bastian",Nydalavägen 73/Populus,15251,Södertälje   ,M,N
199109302381,P,10,Siri, ,Hajar,1,92,99,Odins väg 1C,14933,Nynäshamn,  ,"Hajar, Siri",Odins väg 1C,14933,Nynäshamn    ,K,N
199109302399,P,10,Colby, ,Torskfiskar,1,80,99,Kinnaredsgränd 9,12572,Älvsjö,UV,"Torskfiskar, Colby",Kinnaredsgränd 9,12572,Älvsjö       ,M,N
199110012383,P,10,Irene, ,Cheirogaleus,1,80,99,Svartågatan 36,12845,Bagarmossen,  ,"Cheirogaleus, Irene",Svartågatan 36,12845,Bagarmossen  ,K,N
199110012391,P,10,David, ,Ekorrbäver,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Ekorrbäver, David",Dalgatan 42,64632,Gnesta       ,M,N
199110022382,P,  , , , ,1,98,99, ,     , ,  , , ,     ,             , ,J
199110022390,P,10,Mats, ,Lumbriciformis,1,81,99,Mörtstigen 30,15139,Södertälje,  ,"Lumbriciformis, Mats",Mörtstigen 30,15139,Södertälje   ,M,N
199110032381,P,10,Amilia, ,Rhynchocyon,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Rhynchocyon, Amilia",Soltorpsvägen 8,14732,Tumba        ,K,N
199110032399,P,10,Steven, ,Platessoides,1,26,99,Paradistorget 16,14147,Huddinge,  ,"Platessoides, Steven",Paradistorget 16,14147,Huddinge     ,M,N
199110042380,P,10,Berit, ,Sjurygg Cyclopterus,1,82,99,Sturevägen,13338,Saltsjöbaden,  ,"Sjurygg Cyclopterus, Berit",Sturevägen,13338,Saltsjöbaden ,K,N
199110042398,P,10,Henrik, ,Tonfisk Thunnus,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Tonfisk Thunnus, Henrik",Soltorpsvägen 8,14732,Tumba        ,M,N
199110052389,P,10,Johanna, ,Hundhajar,1,27,99,Soltorpsvägen 8,14732,Tumba,  ,"Hundhajar, Johanna",Soltorpsvägen 8,14732,Tumba        ,K,N
199110052397,P,10,Hans, ,Pirålar,1,62,99,Vendevägen 5F,18269,Djursholm,  ,"Pirålar, Hans",Vendevägen 5F,18269,Djursholm    ,M,N
199110062388,P,10,Matilda, ,Aspius,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Aspius, Matilda",Laxgatan 8,13343,Saltsjöbaden ,K,N
199110062396,P,10,Allan, ,Australmöss,3,80,99,Thunbergsvägen 14,75238,Uppsala,  ,"Australmöss, Allan",Thunbergsvägen 14,75238,Uppsala      ,M,N
199110072387,P,12,Sirpa-Liisa, ,Havskatt Anarhichas,1,81,99,Högmovägen 20,15186,Södertälje,  ,"Havskatt Anarhichas, Sirpa-Liisa",Högmovägen 20,15186,Södertälje   ,K,N
199110072395,P,10,Yngve, ,Paraxeruscepapi,1,80,99,Ölmevägen 15,12332,Farsta,  ,"Paraxeruscepapi, Yngve",Ölmevägen 15,12332,Farsta       ,M,N
199110082386,P,12,Sara-Lena, ,Galeus,4,61,99,Dalgatan 42,64632,Gnesta,  ,"Galeus, Sara-Lena",Dalgatan 42,64632,Gnesta       ,K,N
199110082394,P,10,Allessandro, ,Barkråttor,1,91,99,Valstavägen 42,19550,Märsta,  ,"Barkråttor, Allessandro",Valstavägen 42,19550,Märsta       ,M,N
199110092385,P,10,Caisa, ,Ekorrbäver,1,81,99,Metarvägen 3,15335,Järna,  ,"Ekorrbäver, Caisa",Metarvägen 3,15335,Järna        ,K,N
199110092393,P,10,Mikael, ,Rajiformes,1,25,99,BRUKSBACKEN 13,17892,Adelsö,  ,"Rajiformes, Mikael",BRUKSBACKEN 13/Ask,17892,Adelsö       ,M,N
199110102382,P,10,Maari, ,Pirålar,1,80,99,Tideliusgatan 27,11869,Stockholm,  ,"Pirålar, Maari",Tideliusgatan 27,11869,Stockholm    ,K,N
199110102390,P,10,Ulf, ,Taurotragus,1,80,99,Hövdingagatan 13,12652,Hägersten,  ,"Taurotragus, Ulf",Hövdingagatan 13,12652,Hägersten    ,M,N
199110112381,P,10,Josefine, ,Mal Siluris,1,81,99,Mjölnarstigen 11,15021,Mölnbo,  ,"Mal Siluris, Josefine",Mjölnarstigen 11,15021,Mölnbo       ,K,N
199110112399,P,10,Jakob Diego, ,Chlorocebus,3,80,99,Klarbärsgatan 49,75452,Uppsala,  ,"Chlorocebus, Jakob Diego",Klarbärsgatan 49,75452,Uppsala      ,M,N
199110122380,P,10,Maari, ,Pirålar,1,80,99,Ölmevägen 15,12332,Farsta,  ,"Pirålar, Maari",Ölmevägen 15,12332,Farsta       ,K,N
199110122398,P,10,Ali, ,Ålartade,1,26,99,Visättravägen 49,14150,Huddinge,  ,"Ålartade, Ali",Visättravägen 49/Salix,14150,Huddinge     ,M,N
199110132389,P,10,Yvonne, ,Berggylta,1,82,99,Laxgatan 8,13343,Saltsjöbaden,  ,"Berggylta, Yvonne",Laxgatan 8,13343,Saltsjöbaden ,K,N
199110132397,P,10,Félipe Izak, ,Cyclopteridae,14,80,99,Ljunggatan 13,41321,Göteborg,  ,"Cyclopteridae, Félipe Izak",Ljunggatan 13,41321,Göteborg     ,M,N
199110142388,P,10,Linda, ,Fiskar,1,83,99,Rissneleden 41,17444,Sundbyberg,  ,"Fiskar, Linda",Rissneleden 41,17444,Sundbyberg   ,K,N
199110142396,P,10,Urban, ,Notomys,1,62,99,Berguddsvägen 4,18253,Danderyd,  ,"Notomys, Urban",Berguddsvägen 4,18253,Danderyd     ,M,N
199110152387,P,10,Hanna, ,Pigghajar,1,36,99,Södra Jordbrovägen 33,13654,Haninge,  ,"Pigghajar, Hanna",Södra Jordbrovägen 33,13654,Haninge      ,K,N
